product_id,productname,supplier_id,price,quantityonhand,markuppercentage,reorderlevel
19964,Classic Street7184,1046949,2107674,28721,251454,52010
107890,Cruiser Deluxe1028,1019978,1509808,127163,279401,84757
102257,Downhill Racer4563,1045314,2802367,65121,294856,66203
86992,Urban Cruiser1997,1018937,2303775,159632,227482,66163
87871,Airborne X2110,1024059,1503002,27300,281457,81606
128379,Urban Cruiser7528,1042376,2504657,93357,209751,59371
98722,Classic Street8266,1015232,2006586,107662,205912,42099
69117,Urban Cruiser2479,1048098,2709967,124713,257892,46547
75453,Street King2450,1035850,2206447,56978,328033,51089
19028,Downhill Racer3826,1027143,2509764,74094,292983,58146
113300,Classic Street9610,1041970,2503040,62968,277631,42847
108386,Freestyle Pro5496,1036454,1802928,114922,277030,69033
129025,Cruiser Deluxe5255,1049271,2707543,82054,252924,63799
11915,Street King7467,1039099,2502802,124140,334656,49608
97848,Classic Street5230,1026337,1901977,151566,257079,53779
54228,Airborne X5239,1043642,1805325,87776,335161,68491
25583,Urban Cruiser8101,1023251,2508980,76446,336026,74906
64427,Velocity Max2733,1015906,1504694,114078,351525,54006
83759,Street King7573,1011531,2209094,28143,226452,61800
64991,Velocity Max6008,1043633,3007048,23882,201321,76549
46491,Street King5112,1033379,2701836,81314,273476,58835
73364,Thunderbolt6396,1047224,1802691,159175,208175,89134
108861,Thunderbolt6425,1044421,2507405,81847,324189,73936
34502,Classic Street7108,1034054,2501372,115710,287624,58633
66581,Cruiser Deluxe1997,1045603,2201842,87846,259747,67558
97403,Street King1430,1028521,2002441,66417,204887,59451
24914,Classic Street1255,1033728,1504888,58050,252463,57023
67666,Airborne X5665,1049261,2502389,104814,271761,58759
121086,Street King2058,1044133,1508790,101194,289724,69850
38829,Cruiser Deluxe2460,1016343,2309041,56707,202635,61185
88859,Downhill Racer4354,1013591,2503139,58205,296705,57091
31615,Airborne X2335,1012464,1806218,104361,309384,63481
53143,Airborne X6347,1013375,1904654,79810,276341,62515
39605,Thunderbolt5016,1049984,2803439,71987,281533,89749
15920,Velocity Max4078,1033492,2708904,64860,202157,57288
56236,Downhill Racer8067,1038241,1903664,62798,331984,56104
62418,Cruiser Deluxe8429,1021379,2006242,82520,205980,57560
86378,Rampage Pro2617,1047967,2501017,67929,274962,81799
37401,Street King9431,1039341,2501965,92146,257654,51359
39949,Thunderbolt5401,1031033,1501488,159858,275031,67880
68443,Thunderbolt6068,1044322,2104445,73715,299605,66671
68701,Airborne X1063,1025422,2009156,73993,223712,51107
117065,Cruiser Deluxe6447,1019112,1506994,112687,304824,68638
74322,Freestyle Pro7659,1043197,2307805,121883,354298,66999
33048,Downhill Racer1821,1017805,2703668,119138,207706,65110
83062,Airborne X9829,1045638,2501189,118343,291313,57775
38290,Cruiser Deluxe2521,1041590,1805398,69838,205328,57158
16925,Velocity Max2034,1023771,3007765,108485,351921,57640
127851,Rampage Pro3508,1025722,2507722,127258,332761,73254
41209,Velocity Max3271,1047852,2503156,129116,226557,56711
45550,Speed Demon8673,1034608,1605169,94483,273696,64085
28085,Classic Street4420,1011907,3004343,63965,272092,68586
54871,Velocity Max2002,1043886,3004400,122415,253184,55480
26626,Downhill Racer8783,1031074,2109336,105416,293951,72101
114513,Urban Cruiser8588,1013915,1903198,154734,328791,52764
29752,Cruiser Deluxe9501,1015693,1903884,21326,204738,88027
81260,Speed Demon3457,1046802,3003608,119017,251391,73322
81647,Street King6366,1015718,2501511,84681,293935,45550
105321,Airborne X5250,1044655,2101422,24503,221956,47152
47822,Airborne X8137,1035105,2006192,124048,321005,54269
36333,Classic Street6138,1023271,2001923,62823,208673,69440
72940,Speed Demon9902,1045074,2307227,82229,257467,53462
108134,Park Master1580,1031283,2808346,51673,307510,56960
117703,Velocity Max2792,1049732,2107453,74744,339026,65828
52291,Classic Street8329,1049530,3005426,89184,307362,54160
11032,Rampage Pro3983,1026591,2505867,124827,202412,54994
75378,Park Master3749,1049927,2005440,121784,324282,43080
39368,Urban Cruiser1964,1011584,1802285,97521,298089,68837
79131,Rampage Pro3756,1015005,2504428,51987,202676,58072
91871,Downhill Racer6657,1038062,1608788,88059,287107,83619
122388,Street King2623,1039808,2501370,152815,274927,56539
109843,Rampage Pro7406,1033927,2104402,102975,223084,75331
83431,Freestyle Pro8005,1036848,1608256,74239,273736,67625
101620,Thunderbolt7480,1017454,1905661,152632,324608,54082
18485,Thunderbolt5180,1028630,2805600,76422,334250,52323
109034,Velocity Max6930,1043040,2201937,108930,281520,63888
69482,Rampage Pro8364,1022348,1603681,102065,279211,68847
76912,Velocity Max4066,1042088,3005840,106881,222153,81232
18229,Rampage Pro8172,1043311,1605201,92399,279659,64867
21351,Freestyle Pro1481,1045264,2502775,61624,205285,58557
14613,Park Master9270,1012013,2706219,54293,257768,67027
16212,Velocity Max1658,1025790,2501262,26587,208821,41404
122549,Park Master2804,1042542,2808050,55352,323096,58841
79370,Downhill Racer9289,1021724,2803351,26793,279138,72533
48503,Freestyle Pro1366,1027208,1504382,78960,351452,72293
23950,Rampage Pro8223,1044779,1809499,107668,353011,53928
92921,Classic Street7620,1028538,1502837,107094,208749,54353
67163,Airborne X5320,1012516,2803351,154099,334490,79593
114318,Velocity Max7620,1046557,1501296,78812,307954,55995
78041,Park Master1557,1032465,1608399,76261,207249,51115
46850,Airborne X5118,1043625,1907793,115239,279874,69952
37017,Speed Demon5610,1025529,2001325,21138,272252,62935
113429,Rampage Pro1569,1028094,2305703,84514,288610,79081
18534,Park Master3917,1016629,2006511,86063,252868,68403
103156,Thunderbolt9170,1023668,1906702,151856,355626,57284
106230,Street King2386,1036064,2007369,104856,276344,59577
107698,Cruiser Deluxe2212,1019609,1603537,85363,206754,58431
61636,Urban Cruiser7658,1048353,2302127,118204,273539,57845
57220,Urban Cruiser4916,1018394,1805141,84045,202176,86890
65262,Airborne X7639,1011199,2303358,22465,357479,47653
34723,Classic Street8332,1021361,1809534,124221,278825,63582
127603,Freestyle Pro2319,1016765,1601093,114639,335130,58534
41869,Thunderbolt1764,1011108,2205098,91463,281079,54924
112272,Park Master1006,1016216,2305847,71784,295191,65271
104298,Street King8500,1028647,2505826,108886,204326,54569
32507,Thunderbolt8811,1021635,3005205,22226,204570,68026
99804,Rampage Pro4701,1018002,1801061,55865,278469,66105
73038,Street King1194,1016963,3002062,76388,352714,64624
116177,Speed Demon5140,1034956,2001320,116279,208674,55485
79181,Urban Cruiser7208,1036944,2507450,108623,259290,51447
101707,Cruiser Deluxe1398,1034780,1909442,68093,273953,58506
54106,Rampage Pro5854,1013317,2803598,107077,308844,62729
111855,Classic Street3012,1022501,1808746,68074,203469,66953
124704,Downhill Racer6213,1025236,2709856,114202,208744,56182
16461,Airborne X7107,1024499,2204652,63705,277870,61728
52904,Speed Demon8666,1041068,1905094,54681,304142,53868
18694,Velocity Max1034,1013587,2709189,126157,257566,66249
109683,Airborne X6002,1038126,2702367,123558,222834,69986
82459,Rampage Pro2066,1049019,2106895,54758,255755,52670
82986,Freestyle Pro1682,1011605,2707771,124469,229702,62155
18616,Street King3881,1024703,2801424,159911,226719,85413
99921,Thunderbolt5807,1016186,3008774,61320,226551,56514
25574,Street King8584,1028932,1809993,127834,276244,64163
102254,Velocity Max8080,1019559,3009369,101488,271675,67565
68480,Street King8321,1019488,2807062,123395,276627,55886
13957,Street King3585,1023791,1601517,107888,277390,88698
19826,Downhill Racer9592,1028556,1907667,115935,206318,62303
81596,Classic Street9385,1049594,2502468,71307,273835,57026
42115,Cruiser Deluxe4013,1036465,2505228,94052,274280,57614
19210,Freestyle Pro7510,1035897,1906052,69000,351904,54126
57140,Freestyle Pro1574,1019462,3001190,157574,255526,58779
112334,Rampage Pro4066,1011055,1808716,155972,308661,67497
102196,Cruiser Deluxe6212,1044570,1801576,83609,282854,69458
129217,Airborne X3168,1049344,1506082,51212,209503,57390
105766,Classic Street3108,1025688,3007038,116187,303243,73301
122433,Thunderbolt9562,1027151,1906721,81628,258188,63971
82445,Speed Demon9096,1029562,2506662,53645,355759,68667
17754,Cruiser Deluxe4344,1025449,2803089,123952,309881,52553
87740,Velocity Max4036,1032397,1907748,125030,226570,54383
58977,Speed Demon2984,1035564,2108364,106765,331747,46071
62465,Freestyle Pro1712,1023040,2104722,86133,251753,86771
66164,Park Master9153,1011219,2105511,92642,206190,49421
74413,Urban Cruiser2759,1025683,1806528,76206,278111,57122
56627,Downhill Racer2783,1044785,1903167,151950,205185,86009
105684,Classic Street3092,1044791,1905627,108031,277721,67240
64283,Velocity Max6717,1048384,2006512,102760,257655,83274
26435,Airborne X8252,1033529,2109081,103817,287589,51391
47461,Rampage Pro4538,1038042,2809689,69927,331747,61362
116067,Downhill Racer3538,1039251,2106919,101863,209509,63839
55789,Velocity Max7078,1047331,2004679,91742,254373,42349
54637,Park Master6271,1027824,1802444,112912,294596,77694
31370,Speed Demon1703,1042084,2804711,125547,321176,71426
86585,Airborne X1438,1015959,2105326,93197,329461,69132
106667,Speed Demon8753,1013383,3002349,76827,322131,58522
89500,Airborne X1216,1039037,2806965,84198,203087,54454
105559,Airborne X8405,1046947,2106727,77213,287325,87841
77433,Classic Street1702,1025982,1501500,111575,332721,56337
25560,Downhill Racer9637,1032043,3001811,119255,278700,56995
99751,Airborne X8222,1041978,2709589,77706,355769,57533
26370,Speed Demon5766,1041458,2103946,97049,208345,59577
118539,Urban Cruiser5491,1012231,3001133,123623,253214,57782
18484,Speed Demon9215,1018729,1902398,122059,325458,54721
92510,Velocity Max1656,1014848,1807882,68532,221609,86592
59109,Speed Demon9551,1012514,2106371,59704,225662,88109
91083,Velocity Max2003,1036837,2305051,117472,292418,65957
38956,Street King7134,1046596,2305015,73050,252789,87322
106870,Street King2407,1034420,1806942,62069,203862,54672
59959,Rampage Pro9265,1032747,2105297,123741,228183,63183
118342,Downhill Racer7228,1037607,1801150,109921,333561,53407
123825,Thunderbolt3239,1047508,1602729,63061,292918,43055
57734,Downhill Racer1368,1027047,2806191,54442,321222,64613
115232,Classic Street4799,1033414,1607581,87749,206327,68947
74854,Street King2279,1045121,2006344,103249,255864,61438
114827,Thunderbolt5656,1041952,3004626,125181,277028,65790
92172,Classic Street4474,1023016,1601129,105188,306752,58479
46661,Downhill Racer3069,1035120,2801148,85381,203716,57797
52168,Downhill Racer6899,1043062,3001316,127235,308520,52646
28532,Park Master4900,1022521,2307025,98761,357870,64908
101778,Rampage Pro6358,1019967,1509788,157541,359931,62705
78578,Rampage Pro9041,1049963,2105537,95360,271222,71007
96022,Street King5857,1013569,2107801,91080,295319,51748
18360,Park Master8257,1047613,2802020,61053,332890,72790
88901,Speed Demon4067,1033895,2202544,24344,308371,53114
74994,Airborne X3062,1021279,2501862,63150,209390,55815
87282,Downhill Racer6476,1034854,2703227,54547,203021,62135
21257,Rampage Pro9878,1016034,3004222,116084,225511,66830
92762,Speed Demon2047,1047852,2004022,106604,225513,57176
53994,Thunderbolt8726,1011532,2207248,109252,208850,56065
71329,Urban Cruiser7287,1048554,2703077,81633,355770,69764
69740,Park Master4559,1039139,1506474,101003,277977,75370
66230,Velocity Max7486,1028755,1608189,91937,224357,49279
46688,Airborne X1800,1039174,2802124,127627,285575,46355
94184,Urban Cruiser1363,1023011,2002782,72383,297255,56114
64578,Velocity Max4646,1035943,1501504,107542,205426,52596
82268,Freestyle Pro3203,1032696,1904152,122322,333974,78979
106317,Speed Demon2447,1032810,1903588,129157,292467,56646
77887,Airborne X5537,1013434,2001715,84405,303560,45795
52454,Street King1400,1043281,2201441,109613,289868,86963
24831,Downhill Racer6039,1031301,2302061,28655,204612,79742
119487,Speed Demon3269,1048852,2705017,93045,256258,87484
46754,Rampage Pro6499,1031298,1803483,26427,353607,63095
113452,Freestyle Pro1684,1031724,1606193,68503,271016,54725
122934,Rampage Pro2938,1035516,1604910,24553,206739,52927
54723,Velocity Max4419,1048216,1604053,126888,228816,66699
45489,Classic Street2303,1023530,3001723,75081,278872,81701
52639,Downhill Racer1895,1029642,2105979,109939,355363,55754
52810,Airborne X3205,1025610,1606623,156017,333438,56726
65507,Rampage Pro6995,1044421,2208302,81859,355720,66031
114549,Cruiser Deluxe7611,1026563,2102054,122358,277802,79196
64645,Speed Demon9110,1026618,2201664,127527,276760,84659
19629,Airborne X1812,1036208,2004698,157838,286992,68862
28967,Velocity Max4527,1013938,1901394,107804,287420,82537
121977,Urban Cruiser4597,1043324,1502212,71194,273868,48181
66683,Street King3333,1014125,2207544,124518,201060,51966
13106,Speed Demon9688,1019792,1807012,104324,322260,85281
119485,Downhill Racer6405,1049803,1507133,108459,207120,53566
49812,Freestyle Pro6023,1042866,3001136,85093,324499,55964
115851,Downhill Racer7130,1028683,1901161,83668,224618,55792
25524,Thunderbolt3983,1048960,1501332,55240,307948,85881
58128,Classic Street3553,1025193,1909439,52611,297196,42879
121760,Urban Cruiser3311,1045439,3001366,67184,272995,58832
25568,Thunderbolt4410,1042594,1603452,53794,281817,85007
121511,Freestyle Pro6291,1037481,3006966,79584,279382,44972
95916,Thunderbolt1908,1033368,2102707,92578,204013,56131
54664,Freestyle Pro4645,1025080,2208436,97358,254305,65885
97737,Park Master6243,1032721,2805823,28135,281717,51433
76404,Airborne X6170,1031312,1908157,91951,326403,67080
13249,Thunderbolt4106,1049074,2803678,25025,279877,57213
63822,Freestyle Pro1964,1023479,2309035,108559,306783,44386
37687,Velocity Max7733,1022193,2207182,24825,281267,58895
23048,Downhill Racer4662,1035915,2003983,64615,273623,68505
39696,Downhill Racer9018,1028537,1506198,62912,251571,56197
29044,Downhill Racer2854,1031534,1906970,113320,289275,44093
81775,Rampage Pro4865,1024526,2209594,104386,358791,52486
89871,Street King4392,1011398,2105388,126597,298902,52791
48728,Park Master5814,1019820,2006282,25553,207733,51421
81883,Speed Demon8401,1041726,1607444,22899,204631,61507
21183,Airborne X7302,1043923,2105863,81905,221222,56984
86626,Cruiser Deluxe7596,1022910,2301766,107105,282761,77447
26236,Velocity Max2903,1021299,2205658,159416,287028,72043
111204,Thunderbolt2857,1021815,2808831,74533,208306,82372
17131,Urban Cruiser7691,1014356,1506515,98467,334242,77950
75959,Classic Street3839,1049717,1602937,82141,354899,86611
44611,Airborne X1294,1044831,2305685,69976,279363,51834
77875,Classic Street2808,1039985,2704594,127704,259604,41592
108182,Rampage Pro7874,1035361,2209145,102538,292444,54300
75133,Park Master5079,1027807,2104017,59199,225392,85977
87347,Speed Demon7952,1045606,2008256,156379,279660,62699
71904,Cruiser Deluxe4283,1021999,2805669,92287,277978,51684
44682,Cruiser Deluxe8838,1021887,2304419,65147,207204,51640
44764,Classic Street6126,1043656,2203168,21295,273844,79585
119861,Cruiser Deluxe3461,1043572,1805365,124002,305577,63369
112178,Street King4905,1029876,1804869,156694,352483,56091
102298,Speed Demon5935,1022250,1607168,129858,329082,62528
124267,Park Master8068,1025088,2202244,88142,257760,41825
96403,Thunderbolt4578,1026447,2305236,77793,334634,64489
43132,Velocity Max8428,1026390,2309430,57726,328868,51209
48332,Street King6123,1029016,1902459,115290,203606,89246
127783,Cruiser Deluxe6347,1026465,2805165,106861,286241,63202
121343,Downhill Racer6502,1037104,1607464,91745,288782,59200
101724,Freestyle Pro6170,1024182,2304241,107099,321701,57857
56636,Thunderbolt3316,1023252,2703175,53442,208169,47827
105089,Rampage Pro1579,1032831,2104857,77059,358612,72897
55218,Airborne X9684,1015446,2204997,109420,304459,54042
85252,Velocity Max3320,1039177,2303187,79126,207748,53258
115736,Airborne X9879,1027677,2503904,105027,274690,89099
44637,Velocity Max1224,1037707,1805998,112310,332818,55863
15498,Airborne X8098,1012582,2507391,102258,203886,47543
46527,Urban Cruiser6016,1013361,1504409,121384,201159,42399
125863,Park Master6311,1015528,1507563,153716,201465,62454
18188,Rampage Pro5100,1021772,2005393,28556,209587,68316
33103,Park Master8558,1028285,3004732,25288,357958,62406
93625,Speed Demon9970,1022692,2501183,114780,356988,54554
121889,Park Master7520,1029961,1906302,82324,293829,69500
17150,Street King9174,1026154,2802653,79940,203559,65478
111627,Urban Cruiser7093,1024374,1802952,51008,323142,68116
128035,Velocity Max6324,1044418,2807740,55288,254674,51833
128471,Urban Cruiser2693,1031214,1507709,105297,228129,88535
123893,Urban Cruiser3760,1038481,1803741,77515,325574,59077
117319,Classic Street7955,1013346,2802536,125257,221980,66764
15580,Speed Demon3603,1041170,1508650,89175,356630,86420
19227,Airborne X8467,1028118,1907225,51337,229416,61011
129241,Street King2703,1043800,3002048,25911,201264,52389
21225,Thunderbolt5291,1048535,3004218,27565,227957,45882
15189,Freestyle Pro4756,1022752,1905077,26063,255584,62474
43699,Classic Street3810,1045435,2701225,21134,278230,75160
37509,Street King3205,1045148,1504117,23586,225151,67047
56723,Speed Demon5749,1027026,2008451,87952,284516,57321
74223,Airborne X1383,1038008,2504711,125857,202310,59964
58761,Freestyle Pro4601,1032664,2106362,65145,205659,62001
23708,Classic Street2681,1039592,2506999,112507,272185,53348
23406,Street King2131,1044876,3003844,62981,204093,57017
33153,Thunderbolt8281,1037742,2108272,66810,229087,51958
63288,Rampage Pro3015,1036342,2504867,155764,278316,69191
18491,Velocity Max8408,1026194,2108396,107450,359016,88351
63221,Airborne X3771,1032855,2304827,81740,221655,57298
25564,Cruiser Deluxe9764,1035399,1504594,152322,205415,81719
83248,Velocity Max3142,1016919,2303698,66801,272758,68423
103025,Urban Cruiser5462,1025373,2003430,68081,286127,67125
23371,Downhill Racer3610,1044840,1609526,123031,309856,58727
96788,Velocity Max9211,1031840,2307071,79371,309948,64489
15858,Thunderbolt2849,1016921,2703330,27671,329226,79609
112812,Thunderbolt7373,1043861,1806126,102592,207484,67848
65038,Park Master2544,1018148,2001375,157285,205652,69161
79557,Airborne X4813,1047658,1602205,83627,279118,52879
92884,Street King8268,1013251,2806111,72336,258738,55788
53021,Cruiser Deluxe7150,1036164,1609397,106480,292392,85554
76701,Airborne X2395,1046095,2506755,112825,354300,51741
49156,Rampage Pro6850,1028951,2201283,103429,339480,87406
29922,Thunderbolt3405,1028131,1907797,157637,209393,68378
29536,Speed Demon8666,1016917,2203059,24701,356820,87465
32057,Thunderbolt5740,1049635,2506563,124436,281352,73710
38670,Classic Street8229,1015834,1602640,104305,327257,45264
111450,Park Master6693,1031501,1601936,129016,305459,55291
57849,Street King9654,1044805,1608838,91639,321947,82552
54103,Park Master3155,1014495,1907046,64934,252717,61932
85722,Cruiser Deluxe8190,1017946,1605097,59515,207259,82654
32021,Speed Demon6596,1041927,2709466,125945,327753,52730
15098,Classic Street1369,1043826,2308507,85438,358807,54589
45376,Thunderbolt8709,1037406,2506309,96164,228335,51013
85160,Rampage Pro7859,1023159,2106308,95703,206447,58943
75363,Speed Demon2259,1022588,2502786,104890,287980,89994
45564,Downhill Racer8833,1046256,2804586,152682,202616,67264
57584,Airborne X3359,1044216,2702998,71131,225842,56974
61676,Rampage Pro7779,1044954,2205031,129071,201916,73853
113131,Freestyle Pro2325,1025534,1903076,123271,202344,57241
103219,Downhill Racer8787,1014573,2004252,105490,351290,58226
22740,Velocity Max8130,1026814,3008493,124954,201395,55903
68488,Downhill Racer5209,1014168,1804408,75140,271976,69331
17743,Downhill Racer2048,1047829,3008127,69762,276541,66302
53664,Velocity Max6553,1045116,2007822,81414,293516,55377
111023,Classic Street7330,1021581,2703682,156309,205144,61579
116566,Freestyle Pro1117,1033558,2203920,88790,201422,58062
124411,Street King4532,1013046,2005337,77947,275792,57298
61363,Freestyle Pro9122,1031426,1609739,156941,352797,61613
113095,Classic Street1399,1013592,1603498,108713,294542,58334
14724,Airborne X3598,1037067,2803852,153600,258003,56992
114597,Velocity Max8053,1042347,1607441,66284,255638,67031
61318,Velocity Max8192,1044242,2504813,122664,286526,82873
111264,Downhill Racer8699,1024398,1806022,53464,277175,45978
126805,Speed Demon6329,1014877,2206809,51371,292449,58832
106132,Downhill Racer2045,1042005,1807484,81030,301926,66886
116318,Airborne X8649,1043667,2105183,23371,296553,58285
74069,Velocity Max3002,1038681,1909108,154979,276776,75440
39753,Rampage Pro1184,1036816,2009976,82093,325007,51538
125193,Classic Street6151,1014210,1806851,83677,274450,42009
43083,Street King5679,1044089,2709972,117738,302942,87916
16378,Rampage Pro5280,1014991,3007256,82742,309283,57986
127637,Urban Cruiser3664,1014952,2802688,71350,295266,57270
77696,Cruiser Deluxe6323,1045026,1606011,53580,273993,65393
81410,Cruiser Deluxe8908,1025886,3005848,121274,271237,51903
96462,Thunderbolt3379,1042616,1801808,121155,353508,52541
125774,Freestyle Pro1065,1043435,2706442,29343,322968,51057
107331,Classic Street6625,1014421,3008694,22512,336663,78440
66384,Street King1746,1048993,2201077,126742,301152,68047
42736,Velocity Max6594,1025377,2108904,24184,306779,56145
55308,Airborne X2190,1012757,1902615,101425,329015,53292
17170,Airborne X7748,1032898,3002212,25977,357946,57034
119399,Rampage Pro1135,1028772,1502808,123829,205802,68760
21874,Downhill Racer2957,1046531,2101460,98173,328090,58614
96261,Rampage Pro4822,1041711,1802501,51537,222133,65900
119984,Velocity Max8340,1035952,3009835,89393,326264,47259
96395,Velocity Max4604,1014218,3008849,106916,279494,41936
12052,Speed Demon9405,1011941,2003123,81251,294926,65889
54782,Classic Street4636,1014774,3006135,104175,208251,57115
73383,Park Master9429,1029246,3008849,93869,253406,61822
69272,Rampage Pro6308,1035440,1804506,69826,332477,51859
74737,Cruiser Deluxe5021,1014324,2303186,77427,296826,65253
113919,Speed Demon5597,1017013,1804964,83566,283990,51782
107080,Rampage Pro8847,1046450,1603797,117868,325014,62948
123173,Downhill Racer4418,1043887,1907575,62540,299676,53358
124966,Park Master5004,1037428,1808626,94812,201141,57887
98431,Classic Street8882,1042271,2207399,71062,273743,67054
91013,Park Master5161,1029098,1501565,104435,339477,58113
115298,Airborne X8822,1041752,2005188,97923,257975,62681
117682,Cruiser Deluxe6234,1039595,1608689,78546,206020,85285
17323,Downhill Racer7746,1025717,3004291,27059,292736,51115
122851,Downhill Racer6409,1034401,2305353,101707,221583,54255
93008,Thunderbolt4938,1019448,2308673,26163,201898,51112
42940,Downhill Racer7019,1018216,1808498,104893,325414,58809
85216,Thunderbolt2742,1022199,1805087,28027,283200,67660
125767,Freestyle Pro7557,1021536,1908018,129381,356899,66566
13530,Park Master4366,1046410,1903705,23142,356604,67921
31714,Urban Cruiser9088,1031530,1801196,121840,204697,67067
42063,Cruiser Deluxe7015,1029430,1908433,113402,337699,66499
115870,Thunderbolt7252,1017548,2502011,75523,354539,59164
91692,Park Master6544,1016927,1503985,155883,207161,72543
55774,Rampage Pro6295,1022113,2209292,121072,278407,66912
57447,Park Master6743,1042200,2809895,83495,271120,51879
51582,Park Master3638,1045524,1806604,55403,253046,63942
62160,Velocity Max3126,1028340,2303598,122130,223562,61825
122129,Street King2467,1013739,1907240,61582,256462,57764
24643,Cruiser Deluxe5509,1033134,2002778,59147,253459,57584
15294,Cruiser Deluxe5042,1042941,3009874,154678,326666,54945
84181,Downhill Racer4221,1018272,2003509,23287,299719,52983
56044,Classic Street2286,1026068,1807236,128043,273698,49099
102094,Rampage Pro8355,1037940,2006619,102303,352786,61148
124330,Urban Cruiser6085,1045914,1603920,65532,252409,52006
67607,Freestyle Pro2355,1026457,2002795,103023,226521,52456
108131,Urban Cruiser5132,1032676,3007565,22718,294768,63266
129651,Airborne X5193,1042381,2007645,91149,221191,71341
22032,Freestyle Pro8308,1045721,2006950,95952,281204,68880
103331,Cruiser Deluxe3092,1025223,1504859,104067,273682,72102
85561,Thunderbolt4955,1012214,3006352,83853,206813,51160
28497,Freestyle Pro5719,1028220,1907583,65292,359568,53579
34820,Thunderbolt1919,1026861,2701050,103380,306019,58774
106558,Rampage Pro3613,1029721,1903416,93143,256959,89809
55381,Cruiser Deluxe5105,1011090,1802090,115215,308261,58476
113691,Street King1533,1013577,1609951,122605,228042,63003
119416,Thunderbolt9574,1038716,3007541,51863,275157,69772
86630,Freestyle Pro9774,1036060,2005799,58367,293362,56747
58459,Speed Demon4658,1041799,1807409,29700,279876,44557
88510,Park Master7891,1023195,2308777,151455,206995,57687
79575,Rampage Pro2548,1018065,2801186,29222,291768,52510
32667,Street King8970,1015441,2308954,27012,331053,58815
85843,Urban Cruiser8411,1013134,2309736,62716,285202,66599
105371,Airborne X5014,1034892,3004319,107591,291972,79890
29046,Cruiser Deluxe4831,1041756,2101029,53986,339387,48033
69798,Cruiser Deluxe7359,1045061,1604549,99223,275594,57901
122754,Airborne X7313,1046780,1907482,152253,259149,56804
41303,Freestyle Pro1157,1034001,3009770,71601,333052,62508
23870,Rampage Pro9636,1043537,2702402,28534,274242,64360
28175,Street King5377,1024415,2701904,77263,257297,55354
95601,Thunderbolt4458,1011098,2506333,94830,339211,66109
73391,Classic Street9310,1023337,2507816,56335,259971,62544
34551,Freestyle Pro5970,1041144,3006610,125034,331350,48396
126816,Rampage Pro8530,1013836,1507571,75599,228898,51327
103330,Downhill Racer6176,1038060,2204894,128149,298893,53264
97754,Velocity Max9664,1017536,1602155,154448,285549,59324
99830,Cruiser Deluxe4639,1018603,2806031,56217,275603,56326
17159,Thunderbolt4859,1045709,1507749,24323,352294,85886
81993,Classic Street8109,1011586,2307424,69212,282718,59596
116040,Street King3940,1027895,2001776,103437,293640,81812
119008,Downhill Racer1288,1041738,2204135,76613,333827,58241
106299,Thunderbolt1591,1025074,2006817,57820,278190,63884
52171,Downhill Racer4375,1046452,2007879,55209,354577,62977
118961,Speed Demon6645,1036985,1607531,81775,228626,72569
65718,Classic Street8915,1024953,2509365,93690,305389,59284
83134,Park Master9820,1024102,2003369,21718,305439,66190
94750,Speed Demon6718,1039855,3003128,113496,208329,64028
54622,Urban Cruiser5329,1035840,2305798,97073,322872,74209
32415,Airborne X5636,1033097,2702290,101882,302752,69640
27921,Rampage Pro2443,1012499,1906035,107943,287843,63708
43719,Thunderbolt7650,1024381,2005646,102882,202659,69316
44446,Park Master9182,1035586,2202875,124295,296081,62801
84783,Downhill Racer6397,1021528,2509354,158146,306519,47279
38670,Street King1053,1017051,2101245,103210,227514,67465
79326,Rampage Pro9753,1036106,1907347,22093,221845,83351
99396,Downhill Racer2510,1027855,2304389,88397,279175,52860
125623,Rampage Pro8062,1011558,1801853,125436,331486,66058
84804,Downhill Racer9614,1014589,1502719,51133,207243,57140
46875,Freestyle Pro8234,1034472,2002672,155651,326959,51836
36233,Speed Demon9257,1046394,1903159,26771,203473,72723
27945,Speed Demon6157,1041004,2309392,94286,305485,54210
76854,Rampage Pro5414,1048331,1604403,155820,253316,55463
34979,Speed Demon8361,1042806,1607765,25678,258111,67016
125159,Speed Demon1291,1045884,1505853,104171,221536,67346
36942,Downhill Racer8880,1015281,2301534,99219,223677,53771
62029,Thunderbolt6148,1045394,2206137,75421,258098,88745
108761,Speed Demon7218,1044314,2105635,95153,305668,52659
118531,Park Master4159,1022434,2001102,78004,326163,79626
58913,Rampage Pro3110,1025344,3004743,86891,305145,72866
77940,Airborne X7112,1013436,1907186,156199,226605,77009
33206,Freestyle Pro8342,1023166,2007896,118772,229039,67024
124623,Cruiser Deluxe3881,1044259,2508707,106721,324253,67624
58075,Thunderbolt5005,1042475,3002719,28973,359099,54888
116264,Airborne X6385,1028118,2704933,101193,274202,57639
78256,Velocity Max3379,1036432,1604328,124813,226254,69594
107156,Speed Demon4083,1034228,2103979,117102,304158,56786
46709,Downhill Racer8191,1012269,2003658,53342,275488,59008
89174,Airborne X2947,1015719,1606423,118857,277058,61404
102169,Classic Street3516,1041363,2306299,25315,293122,76094
83128,Urban Cruiser8002,1018822,1909049,62331,357931,47811
17308,Rampage Pro1803,1033470,2507245,67653,277908,63764
72475,Velocity Max6037,1037880,1606197,113910,208412,52515
16330,Velocity Max5583,1032354,1504688,72748,277151,87807
63453,Freestyle Pro8192,1032537,2501339,62020,306021,62894
